scorer,,,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000
bodyparts,,,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_ear_tip,left_ear_tip,left_ear_tip,right_ear_tip,right_ear_tip,right_ear_tip,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,neck,neck,neck,mid_back,mid_back,mid_back,mouse_center,mouse_center,mouse_center,mid_backend,mid_backend,mid_backend,mid_backend2,mid_backend2,mid_backend2,mid_backend3,mid_backend3,mid_backend3,tail_base,tail_base,tail_base,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4,tail5,tail5,tail5,left_shoulder,left_shoulder,left_shoulder,left_midside,left_midside,left_midside,left_hip,left_hip,left_hip,right_shoulder,right_shoulder,right_shoulder,right_midside,right_midside,right_midside,right_hip,right_hip,right_hip,tail_end,tail_end,tail_end,head_midpoint,head_midpoint,head_midpoint,chin,chin,chin,throat,throat,throat,tl_corner,tl_corner,tl_corner,tr_corner,tr_corner,tr_corner,bl_corner,bl_corner,bl_corner,br_corner,br_corner,br_corner,petri_12,petri_12,petri_12,petri_03,petri_03,petri_03,petri_06,petri_06,petri_06,petri_09,petri_09,petri_09,petri_12_3,petri_12_3,petri_12_3,petri_3_6,petri_3_6,petri_3_6,petri_6_9,petri_6_9,petri_6_9,petri_9_12,petri_9_12,petri_9_12
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,2023-09-25_ID066_CTRL,img216416.png,1219.255859375,827.7633666992188,0.02251565456390381,363.44830322265625,230.34725952148438,0.09089585393667221,392.03094482421875,266.8424377441406,0.9411589503288269,321.0182189941406,259.1778869628906,0.2657053768634796,378.3017272949219,277.7561340332031,0.5316552519798279,395.6461181640625,212.85470581054688,0.023028427734971046,420.0289611816406,249.81185913085938,0.6756036877632141,321.06976318359375,318.2764892578125,0.5899751782417297,247.21131896972656,313.5234680175781,0.0872604101896286,356.22119140625,348.02398681640625,0.38893502950668335,236.27064514160156,328.4223327636719,0.37089037895202637,231.75265502929688,342.47906494140625,0.219235360622406,392.6167297363281,221.26612854003906,0.03924224525690079,412.4638977050781,227.40155029296875,0.04982275888323784,1170.0166015625,475.0880126953125,0.0067529999651014805,430.1559143066406,283.1007995605469,0.012488005682826042,432.2461853027344,282.55224609375,0.057761941105127335,861.4194946289062,344.7225646972656,0.05475887656211853,1177.4422607421875,456.2141418457031,0.04946791008114815,316.5265808105469,277.58978271484375,0.21903084218502045,371.21673583984375,386.2707214355469,0.6334760785102844,406.0875549316406,376.5533142089844,0.5848513841629028,411.87030029296875,286.478515625,0.2659231424331665,403.420166015625,319.3559265136719,0.03616092726588249,421.56427001953125,317.9324035644531,0.08335736393928528,1173.8299560546875,475.5713195800781,0.0290819201618433,395.07470703125,231.05665588378906,0.460624098777771,1169.3787841796875,467.2974853515625,0.003990833647549152,402.6410827636719,309.5820007324219,0.02053491771221161,324.95635986328125,237.430908203125,0.9113956689834595,1141.2197265625,229.66082763671875,0.9781576991081238,328.97125244140625,829.7113647460938,0.9972724318504333,1148.91943359375,820.0279541015625,0.9281274676322937,917.1640014648438,279.7890625,0.19267638027668,1111.9298095703125,578.5564575195312,0.26305902004241943,983.2021484375,594.57080078125,0.5126582384109497,866.7198486328125,514.0498657226562,0.26129084825515747,1178.6668701171875,471.44451904296875,0.6521646976470947,975.7966918945312,594.8969116210938,0.0854831263422966,841.9615478515625,392.3733215332031,0.881479799747467,911.81640625,288.1101989746094,0.4245648682117462
labeled-data,2023-09-25_ID066_CTRL,img060635.png,438.9747314453125,373.4851379394531,0.9959084987640381,423.47796630859375,303.1053771972656,0.9687309265136719,376.1897888183594,341.506103515625,0.9535822868347168,426.43609619140625,278.629150390625,0.739314079284668,339.6678161621094,327.9028625488281,0.8717184662818909,439.412841796875,334.7309875488281,0.9984400868415833,400.9582824707031,368.5647277832031,0.9960587024688721,379.5896301269531,303.5885925292969,0.9483397006988525,331.17181396484375,239.47482299804688,0.9372105598449707,354.4765625,275.3931579589844,0.9569680690765381,332.9986572265625,225.3522186279297,0.8531413674354553,323.737548828125,227.5049591064453,0.18711619079113007,415.7398681640625,348.6651611328125,0.04268205538392067,405.26385498046875,230.8560028076172,0.02777377888560295,426.2696838378906,234.5330810546875,0.13846388459205627,439.8351745605469,227.98806762695312,0.3750298321247101,459.9949951171875,238.53781127929688,0.2771061360836029,476.77484130859375,244.8423309326172,0.11014694720506668,488.53009033203125,251.0021514892578,0.38857799768447876,428.5210266113281,285.12628173828125,0.8998973369598389,413.2167663574219,255.60894775390625,0.9718252420425415,400.91796875,230.1011962890625,0.9607651829719543,344.09033203125,327.36187744140625,0.5927099585533142,326.21978759765625,311.3968200683594,0.9823012351989746,307.3951416015625,295.8197326660156,0.9719165563583374,506.6177062988281,260.851806640625,0.3427923321723938,413.2618408203125,341.69451904296875,0.9906030893325806,425.1066589355469,380.2400207519531,0.0126523207873106,370.96978759765625,357.3412170410156,0.017329221591353416,426.4714050292969,251.3495635986328,0.009746831841766834,1142.0430908203125,229.50341796875,0.9737766981124878,332.1897888183594,832.281494140625,0.9983372688293457,1148.818603515625,820.0521240234375,0.8767136335372925,1116.9488525390625,287.6111145019531,0.15496695041656494,1183.5294189453125,473.3075866699219,0.22623780369758606,917.1007690429688,566.1156616210938,0.34636190533638,915.107666015625,568.51025390625,0.4917096495628357,1179.72998046875,471.3877258300781,0.7576344609260559,971.104736328125,595.8323364257812,0.15105068683624268,840.0257568359375,405.5939636230469,0.9194583296775818,912.0023803710938,287.9674377441406,0.42864128947257996
labeled-data,2023-09-25_ID066_CTRL,img034296.png,226.44415283203125,920.5614013671875,0.28667575120925903,297.28057861328125,889.9368896484375,0.3026505708694458,249.22059631347656,830.9470825195312,0.918502926826477,317.32781982421875,882.1055908203125,0.39639344811439514,276.77508544921875,815.6486206054688,0.9613877534866333,245.4621124267578,906.0093994140625,0.99410480260849,222.15167236328125,850.9418334960938,0.9970979690551758,287.95166015625,861.3980712890625,0.5739988684654236,320.3455505371094,835.5075073242188,0.03599287569522858,322.5837707519531,844.1514892578125,0.7937184572219849,329.8022766113281,847.724853515625,0.09692078828811646,325.4527587890625,831.117919921875,0.08200634270906448,316.60565185546875,797.888671875,0.04391757771372795,318.12567138671875,788.9798583984375,0.0073796967044472694,372.0826416015625,804.15380859375,0.041292447596788406,390.34051513671875,796.10595703125,0.17675235867500305,412.4009094238281,777.1869506835938,0.41268306970596313,432.9062194824219,766.8084716796875,0.8569604754447937,456.2256164550781,757.0018920898438,0.9250423908233643,290.736328125,906.1211547851562,0.022956039756536484,362.67718505859375,812.0504150390625,0.10875081270933151,339.7264099121094,791.0468139648438,0.34081122279167175,379.2466735839844,840.7339477539062,0.2125781625509262,385.4921875,851.0940551757812,0.13859857618808746,308.3244323730469,793.61767578125,0.034522704780101776,481.514892578125,748.681640625,0.8404125571250916,256.3907775878906,866.657470703125,0.7289868593215942,226.2642364501953,920.1214599609375,0.011714690364897251,204.9931640625,900.8341674804688,0.003986523952335119,329.6557922363281,225.1583709716797,0.9995620846748352,1152.6368408203125,228.11380004882812,0.9860568046569824,1100.85693359375,832.2645874023438,0.19395290315151215,1147.518310546875,821.0192260742188,0.8040072321891785,1121.78857421875,289.3817138671875,0.5335606336593628,1107.9156494140625,580.3323974609375,0.17177869379520416,869.0370483398438,513.4764404296875,0.8835351467132568,866.5659790039062,512.3098754882812,0.1925680935382843,1179.5462646484375,472.87060546875,0.8026942610740662,1113.463134765625,457.7845153808594,0.13337263464927673,840.4019165039062,402.6618957519531,0.9351908564567566,1185.6336669921875,471.13092041015625,0.37482717633247375
labeled-data,2023-09-25_ID066_CTRL,img025569.png,306.9322814941406,585.0205078125,0.9818392992019653,358.91485595703125,629.3750610351562,0.961458683013916,371.28369140625,576.2728271484375,0.9703792333602905,368.6378479003906,646.727294921875,0.8530404567718506,389.48797607421875,561.3815307617188,0.9799817204475403,326.41619873046875,612.8297119140625,0.9995039701461792,338.9832458496094,569.5050659179688,0.9823881983757019,385.5642395019531,612.4055786132812,0.9968845248222351,459.9278869628906,632.8065795898438,0.972396731376648,418.4136962890625,622.6827392578125,0.9796934127807617,485.62603759765625,637.5835571289062,0.9936043620109558,508.1334228515625,640.2063598632812,0.9786750078201294,528.65087890625,637.4608154296875,0.9223144054412842,548.6458129882812,637.0703125,0.9766338467597961,575.6301879882812,641.2041625976562,0.9171770811080933,597.8136596679688,642.6168212890625,0.9409738779067993,622.3237915039062,641.0740966796875,0.9819617867469788,638.6046142578125,637.1041259765625,0.8752506375312805,666.4085083007812,619.2418823242188,0.9126607179641724,381.39630126953125,658.11083984375,0.9287717342376709,438.57073974609375,678.2147216796875,0.7393649816513062,499.62860107421875,677.5394287109375,0.3993968963623047,403.6829528808594,566.8709716796875,0.9934043288230896,439.723388671875,571.6176147460938,0.981560230255127,485.89324951171875,576.76611328125,0.9036524891853333,680.291015625,595.6983642578125,0.9318188428878784,338.32958984375,592.63427734375,0.9793484210968018,1168.9210205078125,469.4447326660156,0.0021369894966483116,310.921630859375,835.5206298828125,0.0017621037550270557,329.48468017578125,224.9310302734375,0.9994256496429443,1148.7310791015625,218.84033203125,0.9966121315956116,328.9381408691406,828.6222534179688,0.9947788715362549,1147.505126953125,819.8236694335938,0.9699409604072571,920.1260986328125,275.3443603515625,0.12042360007762909,1115.1400146484375,353.8310241699219,0.10778635740280151,868.7353515625,513.5496215820312,0.9003412127494812,913.496826171875,565.0443725585938,0.3609081208705902,1175.2022705078125,473.1141662597656,0.9164607524871826,970.1619262695312,594.54931640625,0.03736069053411484,840.4312744140625,402.81158447265625,0.9533699750900269,922.390625,277.7060852050781,0.5731860995292664
labeled-data,2023-09-25_ID066_CTRL,img000868.png,364.9016418457031,636.077392578125,0.9936125874519348,328.27587890625,713.1049194335938,0.3726048469543457,385.3639831542969,714.7448120117188,0.9968194961547852,319.33453369140625,720.951416015625,0.29048794507980347,389.3829040527344,735.4984741210938,0.9926971793174744,336.7571105957031,674.2063598632812,0.9949032068252563,383.6282043457031,673.677001953125,0.9993535876274109,346.7478332519531,743.328125,0.8888888955116272,334.8102722167969,798.2105102539062,0.5890291333198547,338.68023681640625,769.250244140625,0.9454454183578491,363.3087463378906,878.6527099609375,0.0762573704123497,360.8766174316406,857.0927734375,0.273578941822052,371.99127197265625,849.3229370117188,0.04294548183679581,407.9291076660156,833.2177124023438,0.2457418143749237,411.0869445800781,831.8759765625,0.09595121443271637,320.77215576171875,706.3674926757812,0.007108321413397789,851.902099609375,383.3468933105469,0.004358018282800913,860.0558471679688,357.6375427246094,0.062450166791677475,901.4364013671875,305.53021240234375,0.040766626596450806,418.2102966308594,785.7132568359375,0.0436965711414814,304.71795654296875,753.8323364257812,0.358784019947052,350.69378662109375,847.0502319335938,0.03418567031621933,409.38726806640625,739.2515258789062,0.928604245185852,420.17510986328125,771.7411499023438,0.7847546935081482,414.3693542480469,807.97509765625,0.6291323304176331,913.7454833984375,285.72674560546875,0.19272680580615997,354.9845886230469,687.3206787109375,0.9868359565734863,355.93975830078125,632.2463989257812,0.0033619883470237255,1160.259765625,235.19723510742188,0.002841969020664692,341.9996643066406,209.0727996826172,0.9997802376747131,1160.4791259765625,235.4559783935547,0.9958969354629517,1084.8760986328125,847.9437866210938,0.09244219958782196,1136.8753662109375,837.9971923828125,0.9699259400367737,1157.767333984375,233.0040283203125,0.11402574926614761,1116.617919921875,583.1262817382812,0.7537721991539001,852.7843627929688,486.4910583496094,0.08160132169723511,872.3844604492188,332.49090576171875,0.3780277371406555,1173.777587890625,496.9176330566406,0.9737923741340637,1116.45458984375,583.6353759765625,0.47190001606941223,843.9202880859375,399.3797912597656,0.977015495300293,929.263671875,285.4580078125,0.3609662353992462
labeled-data,2023-09-25_ID066_CTRL,img018068.png,891.4093627929688,543.2727661132812,0.9896965026855469,839.9509887695312,487.32220458984375,0.9572854042053223,816.8116455078125,543.4872436523438,0.9189033508300781,832.9758911132812,472.0010681152344,0.6293089389801025,791.7893676757812,553.1397094726562,0.9673370122909546,871.3186645507812,505.1786193847656,0.9969394207000732,853.9288330078125,550.850830078125,0.9993288516998291,807.549072265625,504.6087951660156,0.9977462887763977,719.948974609375,511.7954406738281,0.9179304242134094,767.486572265625,491.28125,0.9533460140228271,696.1257934570312,520.6286010742188,0.9701728224754333,673.232666015625,529.0750732421875,0.989639401435852,656.61181640625,542.995361328125,0.9858540892601013,641.2570190429688,558.8355712890625,0.9938072562217712,623.8558349609375,576.2716674804688,0.9786680340766907,608.9037475585938,593.7669067382812,0.9718335866928101,587.8875122070312,611.6734619140625,0.8377283811569214,574.1875610351562,626.945556640625,0.9378268718719482,555.2071533203125,644.6798706054688,0.9807923436164856,837.2650146484375,469.8306579589844,0.08618655055761337,725.2476196289062,460.1802673339844,0.50126051902771,687.6718139648438,468.1967468261719,0.8676201701164246,782.9273071289062,548.5326538085938,0.9581570029258728,755.9210815429688,556.9228515625,0.9934950470924377,705.2682495117188,575.3651733398438,0.7228450179100037,531.5924072265625,667.3509521484375,0.9599989652633667,849.5213012695312,520.6364135742188,0.9886589646339417,882.4780883789062,546.8204345703125,0.002047319198027253,802.083251953125,554.1753540039062,0.010939746163785458,329.0982666015625,225.28199768066406,0.9995274543762207,1148.9207763671875,218.4712677001953,0.9963626265525818,328.5755920410156,830.93017578125,0.9893380403518677,1146.5008544921875,820.30810546875,0.9322203397750854,1146.3150634765625,217.29937744140625,0.06666986644268036,1115.2269287109375,567.4190063476562,0.7098566889762878,993.349609375,597.030517578125,0.03301845118403435,534.4336547851562,789.7030639648438,0.09455203264951706,1171.0220947265625,476.358154296875,0.930353045463562,1117.05712890625,567.0198974609375,0.22785812616348267,837.8414306640625,390.084228515625,0.28153809905052185,1183.322509765625,418.5012512207031,0.29850995540618896
labeled-data,2023-09-25_ID066_CTRL,img108035.png,482.7657775878906,330.9155578613281,0.9981603026390076,431.5307922363281,280.42535400390625,0.9643932580947876,413.9151306152344,341.489501953125,0.9757451415061951,421.4974365234375,259.79296875,0.956361711025238,383.697998046875,347.4871826171875,0.9457112550735474,464.1886901855469,297.40728759765625,0.9929983615875244,451.09930419921875,345.9231872558594,0.9995096921920776,407.8695068359375,306.2545166015625,0.9355989098548889,330.14739990234375,293.7880859375,0.8527771234512329,366.44732666015625,293.6911315917969,0.9587270021438599,323.0488586425781,294.4239196777344,0.264113187789917,1118.9573974609375,856.9329223632812,0.061541568487882614,1113.855224609375,846.6196899414062,0.008180281147360802,307.13226318359375,322.87091064453125,0.010598788037896156,369.36279296875,232.1268768310547,0.03206305950880051,395.02545166015625,223.5169677734375,0.6646490097045898,400.8064270019531,225.18336486816406,0.17077653110027313,861.0987548828125,345.10205078125,0.09240813553333282,427.8713073730469,223.8271942138672,0.27846765518188477,386.4139709472656,253.5020751953125,0.5813126564025879,375.6100769042969,248.36175537109375,0.839616596698761,373.4731750488281,242.1761016845703,0.12792542576789856,380.29998779296875,353.719482421875,0.8170142769813538,363.5701599121094,355.3827209472656,0.72408127784729,335.1357421875,351.3847351074219,0.9222391247749329,441.6001281738281,227.49478149414062,0.7211077809333801,451.0928039550781,315.4902648925781,0.9890060424804688,421.64996337890625,224.7582244873047,0.027488989755511284,431.7295837402344,275.2382507324219,0.015501894056797028,327.1340026855469,234.8146514892578,0.3386826813220978,1141.4095458984375,230.07244873046875,0.9689104557037354,331.546630859375,832.0027465820312,0.9982548356056213,1147.660400390625,821.094970703125,0.8973743915557861,916.9386596679688,279.35638427734375,0.15379634499549866,1183.7542724609375,475.4706115722656,0.16695398092269897,916.7964477539062,565.9070434570312,0.39071932435035706,914.6536254882812,568.5298461914062,0.5265429615974426,1178.8072509765625,471.7512512207031,0.6498023867607117,971.0637817382812,595.5398559570312,0.1130463108420372,840.0604858398438,406.3471374511719,0.9385473132133484,911.8941040039062,288.12701416015625,0.4311321973800659
labeled-data,2023-09-25_ID066_CTRL,img166853.png,387.982421875,394.760498046875,0.8930150866508484,367.1330261230469,335.3620300292969,0.7345758676528931,349.7652893066406,316.95123291015625,0.09218037128448486,367.7132873535156,310.5309753417969,0.7225573062896729,356.61956787109375,308.3756408691406,0.5176649689674377,383.7796936035156,371.41680908203125,0.998007595539093,341.7450256347656,357.966552734375,0.3392097055912018,351.6957092285156,305.8644714355469,0.6110997200012207,367.4356384277344,226.24267578125,0.44362854957580566,353.36480712890625,268.671875,0.9525932669639587,379.9354248046875,214.81466674804688,0.9367465972900391,384.21832275390625,208.4845733642578,0.7119123339653015,1214.2911376953125,835.8829956054688,0.013620252721011639,1222.33349609375,831.75,0.008216171525418758,454.9380187988281,235.3092041015625,0.011077414266765118,455.71484375,233.1383514404297,0.043088462203741074,474.20025634765625,235.05320739746094,0.03265921398997307,1179.313720703125,429.9842529296875,0.09287232160568237,1177.531005859375,456.4547424316406,0.07268539816141129,399.7301330566406,336.32037353515625,0.8809967637062073,422.54962158203125,289.7818298339844,0.7341355681419373,435.09552001953125,245.5869598388672,0.991487979888916,330.8236999511719,294.9619445800781,0.032190438359975815,326.28399658203125,267.8450927734375,0.9275068044662476,325.060302734375,241.76649475097656,0.3278835415840149,1174.2557373046875,475.414306640625,0.02967745065689087,345.8915710449219,347.86920166015625,0.31221744418144226,373.48822021484375,389.0475158691406,0.007477767765522003,395.23284912109375,350.7796325683594,0.004369738511741161,1215.6566162109375,820.5323486328125,0.005766153335571289,1141.6883544921875,229.94204711914062,0.9711305499076843,330.1358642578125,829.2650756835938,0.9968128800392151,1150.280029296875,819.326416015625,0.9379128217697144,917.3275146484375,279.9899597167969,0.17320924997329712,1112.014892578125,578.2959594726562,0.2062186449766159,983.1971435546875,594.80126953125,0.6285545229911804,866.4583129882812,513.6862182617188,0.1810668259859085,1179.2750244140625,471.335693359375,0.6998807787895203,976.1344604492188,595.336669921875,0.10478954017162323,842.0964965820312,391.8652648925781,0.881115198135376,911.9716796875,288.2793273925781,0.43208637833595276
