scorer,,,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert
bodyparts,,,nose,nose,left_ear,left_ear,right_ear,right_ear,left_ear_tip,left_ear_tip,right_ear_tip,right_ear_tip,left_eye,left_eye,right_eye,right_eye,neck,neck,mid_back,mid_back,mouse_center,mouse_center,mid_backend,mid_backend,mid_backend2,mid_backend2,mid_backend3,mid_backend3,tail_base,tail_base,tail1,tail1,tail2,tail2,tail3,tail3,tail4,tail4,tail5,tail5,left_shoulder,left_shoulder,left_midside,left_midside,left_hip,left_hip,right_shoulder,right_shoulder,right_midside,right_midside,right_hip,right_hip,tail_end,tail_end,head_midpoint,head_midpoint,chin,chin,throat,throat,tl_corner,tl_corner,tr_corner,tr_corner,bl_corner,bl_corner,br_corner,br_corner,petri_12,petri_12,petri_03,petri_03,petri_06,petri_06,petri_09,petri_09,petri_12_3,petri_12_3,petri_3_6,petri_3_6,petri_6_9,petri_6_9,petri_9_12,petri_9_12
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2023-09-19_ID031_BWf,img011006.png,432.11567261144194,326.6604903244653,362.2371520996094,275.2768249511719,347.7138354431887,340.3462675041149,344.9879862299946,260.7236328125,324.9593163881597,350.64879110169534,398.70010498649884,294.61124878934703,389.2425785372611,335.4118347167969,334.63335082605806,301.94331624817966,253.26358032226562,277.538818359375,296.7878723144531,287.22210693359375,226.16885640931244,271.85962851207915,206.6862949478249,265.8019119690339,,,,,226.57894082988844,350.51074949764853,224.51139424306925,374.05608031824556,224.66427612304688,397.8084716796875,225.3772623731417,423.1906323201987,225.46339966021316,447.9555720975045,338.0444751016763,258.1393058261529,311.87675294576775,247.42495178021653,288.2453426354674,231.73832476898116,328.5414733886719,355.5719909667969,279.05713498966537,350.9416918985513,231.67296362286635,337.50436725145994,228.08636739564062,476.82509154268416,384.46758017625547,311.8419645255992,,,,,253.1820068359375,838.958740234375,1171.3013704839004,238.41883277069843,256.19091796875,838.61083984375,1200.4273681640625,799.1713256835938,879.8897099054212,491.4617141588482,1100.574287670959,386.0887759055389,1206.295080889823,608.8600999137383,992.1674360697849,717.4473244996366,968.3780122204892,391.78646866832327,1199.5362970129484,483.4948585170489,1119.523262820464,710.249588741186,890.0620742669312,628.0743764688891
labeled-data,2023-09-19_ID031_BWf,img016004.png,860.1944008004314,513.2587515622084,860.5107421875,426.0718994140625,795.88330078125,438.7965393066406,879.0699774794775,400.34625942411964,771.909290274487,427.72515266563664,865.2088416406542,461.22435729471783,821.3520291602729,477.1395343068447,818.0908813476562,405.2189025878906,751.049560546875,290.54364013671875,794.6448653135786,335.9628997010848,720.3822631835938,269.73565673828125,696.6122436523438,257.2348327636719,673.7845458984375,251.4111328125,649.8792724609375,256.9576110839844,617.7527134777285,275.48960690307234,594.7009114663306,301.30139199029253,573.858140899662,330.5683400566404,556.3985557425374,357.6054064737931,536.1874380078999,390.3157396480002,856.3670043945312,381.276123046875,808.2885076214149,285.0092051842357,763.4755249023438,243.87901306152344,772.72314453125,410.64129638671875,747.498512578329,363.866970049178,691.650390625,328.742431640625,513.2699584960938,428.2942810058594,840.392440175373,455.34026497032414,,,,,233.9215087890625,259.67486572265625,1179.1392495917821,237.82895468462786,256.4197998046875,838.8741455078125,1201.1336669921875,798.6049194335938,879.3908327362442,492.5842485545877,1099.3251416230166,385.7333802897004,1205.8716144390469,609.9371893150822,992.0680829344152,717.0597633564543,968.2707366138122,390.93035272961504,1200.8212580584743,484.174039857356,1119.1616470199874,710.0503018269757,890.7820021910088,629.6520692533164
labeled-data,2023-09-19_ID031_BWf,img023901.png,880.8039579489564,460.34945965794077,833.1249802929104,379.7051086425781,788.4582980659106,434.90634442356577,836.5117273624941,352.5456603226446,770.9607630070253,438.305029607859,858.945556640625,413.5839538574219,830.8259531831274,450.0778926268073,803.268160545709,397.2094822256879,697.2218411719916,333.4146137302938,749.8790331050315,360.67360751923974,671.859485975717,321.53527133759906,645.5116475771921,312.1074759274428,619.214892733617,306.0764398345966,592.3906278708314,305.73983477565304,553.9573898053872,307.55876413109263,525.9566367194788,315.38133875964905,495.58355712890625,323.6984990525011,463.6386413574219,329.16595458984375,429.5055236816406,335.0075378417969,812.5209350585938,347.303466796875,752.6148009985135,316.7393763391442,704.3165283203125,283.2209777832031,743.0004272460938,424.43609619140625,692.8043212890625,396.8950500488281,635.9652099609375,387.5461120605469,389.3539133104594,343.8867088964553,838.3277400389168,428.2470042085179,,,,,233.0969696044922,259.6095886230469,1175.4351904587688,237.14048717902702,255.67970275878906,838.50830078125,1201.5833740234375,798.5413208007812,878.7047239057028,481.62612067030324,1102.2996542059745,386.20228919715856,1200.996468170724,612.9072831687796,982.830659741838,711.3144892058694,971.3387384199538,385.06103213208894,1200.07927969849,486.7545023425097,1111.1426685433198,708.1054237021235,882.9816283106036,618.7346278905413
labeled-data,2023-09-19_ID031_BWf,img029573.png,,,1014.5072679683126,489.4856557813374,968.057990097044,533.2855301164878,1018.2093130856458,466.18638166009794,944.7629865228544,533.7114824204174,1023.6116549217585,520.2720769333605,984.3860079491021,546.9948533397855,981.403813378469,497.1731497555678,907.6422964840834,425.722221064249,944.6463925381588,453.57583206975863,873.4775909169483,410.54810938444496,838.1470696665402,402.0125300002332,804.2930571477962,400.53814410182486,775.5963942188083,401.7093693360833,738.6918887895872,401.1979144337978,698.8332948063492,403.9465115821479,660.094566603166,401.9766225782124,618.0426654881063,392.2462660449802,583.6620473828999,378.53417079089905,987.8306995711579,440.69543294053176,940.9145595732278,399.08027672105317,869.0620308278633,373.19914967056343,920.8660888671875,511.8108825683594,879.3930053710938,486.2677307128906,825.91357421875,474.9113464355469,552.2274780273438,359.4815368652344,1005.5407753121501,528.7717520504897,,,,,234.21104431152344,259.59783935546875,1179.9703622435907,235.98696619460384,255.56622314453125,838.6828002929688,1199.7021484375,801.1452026367188,,,1115.2646919723516,356.6743456815765,1236.6118231034836,569.5540077951856,1036.7402676473826,691.3305274085844,986.5181258214884,371.077463012109,1221.9550379387654,444.8506660391962,1161.4701439779456,675.1228718168536,926.9365187929488,613.7213041318895
labeled-data,2023-09-19_ID031_BWf,img031445.png,290.52550113643724,244.33618949958657,252.98169107201903,299.67173786697884,318.33097127948656,291.7519824158449,247.18235778808594,311.7157897949219,323.20782470703125,303.0263977050781,262.7195555560365,273.2468803473337,308.8483707934321,267.3305790453852,284.95920898839506,318.70634848077236,280.96750285165734,422.8310676889031,283.16010213283147,366.7038529573537,279.0717952520859,446.4620198433706,277.36317993365066,466.8228067966853,277.69036173435603,488.19771931631146,285.3930358886719,513.6334838867188,299.46188884401556,547.649687101809,316.98325522106353,574.3685258089163,333.46008016218525,602.951123449086,349.45829223431815,636.1644193394834,365.5346984863281,673.5169067382812,247.40835693962384,334.91302573691615,233.2197971651908,378.5168098864532,228.853759765625,425.9769592285156,335.32100179505466,331.32413941434703,340.0399475097656,389.3432922363281,342.7916564941406,432.7309875488281,380.9881591796875,710.1400146484375,282.3459104284792,280.12272328064586,,,,,241.30593510178525,254.5500640059182,1165.1907958984375,241.5109405517578,252.957275390625,837.7850952148438,1200.4197998046875,800.5732421875,908.7388235451889,474.84135925812797,1113.8881631377903,357.1302992378909,1238.3675759641023,570.036033859466,1038.750879878295,691.1689719945417,987.329902905334,369.7814597343001,1221.2374688879484,445.91286880337236,1162.488478722831,673.6045618101086,929.4080231529459,613.5556522874783
labeled-data,2023-09-19_ID031_BWf,img046298.png,258.2848189377466,199.2682633476942,265.8346366266496,287.0284720658182,326.6680659939889,267.5640055171039,271.5442533339085,318.32782105095197,345.0854138444898,305.4618387992075,256.2038865166395,253.35411091385384,299.8327941894531,242.24399333620303,299.6513366699219,303.08251953125,332.5018615722656,364.66241455078125,316.2817020724174,334.82607870337154,343.4222717285156,384.3017883300781,350.7975158691406,398.1753234863281,362.360712082183,412.99700927734375,,,,,,,,,,,,,,,274.014111730336,328.8287349091509,275.48399127288735,365.8637231163908,365.0466710903173,261.0841686067005,382.6808149812458,300.5216100250106,402.6894116170737,325.32475049998044,,,280.23008463072665,261.1576745625569,,,,,241.07186364764146,253.4670572548161,1165.6444632613532,234.30472632287643,254.411865234375,838.3896484375,1202.0946044921875,791.4354858398438,909.4553493809038,415.27977500161813,1127.0304228382934,326.2352446699807,1225.0468960645958,550.548333037735,1013.5812803558696,644.1245504997969,999.7097355935861,323.19359773618737,1223.5408356520018,425.6123954298034,1139.3631943959713,642.7138662687597,916.6232105362626,551.8211278862127
labeled-data,2023-09-19_ID031_BWf,img051422.png,1304.4015559842233,392.53538493575553,1230.1812605780872,303.552617995942,1204.7953039329677,362.60259072620215,1196.870119198555,279.08794513432935,1164.5786563578197,363.20614785912835,1265.8677909335747,341.6767216036674,1245.2022705078125,382.7431970335445,1197.7113037109375,324.8599548339844,1146.4165661681395,314.3626900335066,1173.3514567191294,311.42477171645544,1130.7483854139866,320.3597892446907,1119.373848476752,328.12653525036035,1110.6218676798012,335.9677469922823,1101.8038537617756,342.36388507573554,,,,,,,,,,,1222.1863870888005,269.1747362919445,1177.1131819447055,268.8760615894074,1131.4713268701262,276.88202517663484,,,1181.742227439283,373.40221436953897,1155.1930884472472,382.6230318625421,,,1237.9547346790805,360.69794638317285,,,,,226.70892333984375,260.2773742675781,1172.311638486123,239.54087691896842,254.44578552246094,838.3093872070312,1203.5201814219756,797.8449468793082,886.7217927922219,449.3539397923059,1098.5748814941674,345.1952955402974,1212.4623601048324,561.6326486235351,1005.6819128523823,673.0699205784993,970.8127861629238,349.9060031591974,1202.1067100859,437.89155597496585,1130.5901649135333,661.6966932982082,902.4582214901736,586.4116421046633
labeled-data,2023-09-19_ID031_BWf,img053124.png,,,320.69949586166956,271.86671874597994,382.7688236544486,285.82486938275565,314.7786027232632,268.17487018717753,390.72113567018744,278.8960261689166,,,,,346.49192913123875,290.21805417911844,290.6807161686137,356.1232954801462,326.4104830143168,325.1347009096441,273.41814381124937,374.0568269682568,254.88687933678193,391.85575601744534,237.62849328229328,408.64422077512506,223.557245285308,426.1806917344509,226.28991395047984,456.997582635752,233.72028014734713,491.8626700638651,239.78924540938834,523.7359631407957,246.24608521311825,557.1526879802411,251.48324584960938,588.3926021167514,300.97115073289604,287.1164286329074,278.29541300187725,301.0750732421875,234.61062052944862,321.8681807441027,385.3490905761719,326.62765547170847,354.8168164223302,378.31441446270094,316.1428527832031,416.4552917480469,263.6364481641573,628.9636979180067,356.7256075260355,258.7620731360169,,,,,232.55165632128012,260.5445114270893,1185.7536790897138,243.06262517125745,252.95343017578125,837.8775634765625,1203.196356299546,810.2975421523145,888.5257820063708,455.3341688305575,1090.7230685886016,332.6369311312673,1220.3143823670325,540.715706559811,1023.599195092025,667.8448687791401,964.0337997576394,348.8870250601958,1200.0545134684312,417.88121829394714,1146.7805040748763,647.6734088183915,914.1507790900466,593.052299944753
labeled-data,2023-09-19_ID031_BWf,img054664.png,1355.27685546875,223.4526824951172,1238.0139456986308,220.34067302370306,1259.9769771368515,285.3545280041718,1207.8467118239723,212.5361686291718,1219.5975638626933,297.72567871696765,1291.9228653984753,208.02420593462722,1297.395284425838,259.73926757611497,1229.192594816653,253.36201619332144,1171.1630607190154,293.5839355569252,1199.1055794378035,271.19146159390175,1157.014657808954,301.8342448050669,1141.0311556016384,315.29273805318974,1129.5243196641384,331.25091636191615,1116.6944649258003,348.29953532839056,,,,,,,,,,,1222.3732421472994,231.95193344189025,1189.0368563053325,253.67016478889178,1135.719678136586,277.16611247682806,1253.7049629726753,309.13416910941294,1221.8092386915012,329.4271073418348,1176.5032162208745,364.4759346825132,,,1282.2957902031628,233.30465982804913,,,,,227.2349853515625,259.4298095703125,1184.1846468527765,239.55449850719634,252.36692810058594,837.935302734375,1198.3577623326148,813.0927801338009,859.9321177801396,502.83392382581906,1050.7445067276283,356.3635387860366,1199.7676905803382,553.5231386974689,1015.4413364644553,701.333157266976,925.6328157407797,388.51551918774055,1168.2820879638332,432.36355801456824,1136.7910872466086,667.8423372785538,898.6183020131995,634.0403991153895
labeled-data,2023-09-19_ID031_BWf,img063253.png,1388.1167317976337,188.11380775113747,1267.1658333038529,207.087927668405,1299.141357421875,270.9045715332031,1229.758173361593,197.64871500383038,1264.9818249170014,297.1724361413269,1323.1101835197398,188.49779012513278,1341.247118738414,239.3447210673259,1265.2059395351753,242.70040201755916,1222.2302962427186,297.1720670345113,1242.8305505592198,269.97957476094103,1207.1547001293425,311.7644034623026,1193.8775866839921,323.6060115405793,1182.2499011371171,338.00672201190844,1170.6611560199296,355.0398523270824,,,1103.4232177734375,235.7397918701172,,,,,,,1244.8596024087717,219.8680861999114,1222.911322051635,249.86041971172438,1177.1426452938224,275.5074348563028,1313.5096895271352,304.06966432071084,1273.125732421875,340.018798828125,1231.3235356388623,374.08030234623425,,,1318.142382410289,218.3933286512913,,,,,227.79637145996094,258.6938171386719,1173.7807947804508,229.70202715643177,253.44937133789062,838.2322998046875,1200.048016062299,804.5021832365145,824.4666878765877,562.1156929486307,998.214245065622,388.7297696005075,1169.5160346370076,566.9079985221705,1003.0455277972137,739.4649199087947,874.8418462434438,437.57511591339767,1124.460810135753,447.8367870231809,1120.2407041830502,688.7967770193889,879.5347435874148,691.7764391330924
labeled-data,2023-09-19_ID031_BWf,img072238.png,,,354.9127137007929,305.97329013642724,400.922181132725,349.07777945309584,336.9554217580166,305.07019769650776,393.81365966796875,366.8091735839844,374.4142662695021,285.62122758774484,411.13587191336285,315.7880287301189,371.3856897648379,344.2942050483325,269.6759599594798,388.4441560915926,330.7324209180562,376.57785579935273,245.00329977852422,384.4481863257927,228.8132381635377,372.1793449285503,222.06866037937425,358.9416589282585,,,231.94786109928995,301.07235097248093,254.95678640677562,274.4564905983994,288.0383805868995,254.3712835540753,324.27380094472926,249.93108336893656,360.798681951609,257.16308407592396,319.23855495125935,316.7312717764691,293.68685693286494,321.4004472641673,246.25713981991902,324.95905345443657,386.4700927734375,375.7234802246094,339.7900695800781,405.54278564453125,272.6884460449219,420.3772888183594,,,396.3531322936974,308.27770106433655,,,,,231.97470092773438,259.13653564453125,1168.994873046875,231.00697326660156,254.22555541992188,840.0792236328125,1207.4292638467225,803.846049104937,828.1075618783822,563.794026116318,998.9136875391462,385.800465109628,1173.6028497469456,560.4975596740097,1009.6583170933632,737.0824219283047,876.283356631631,438.1951203743139,1126.5131282834045,443.3780209704054,1125.4548658520418,684.6593574990342,884.6780051981387,689.2262297771191
labeled-data,2023-09-19_ID031_BWf,img126097.png,255.87327717964956,511.9618750080401,289.4812927246094,436.1863098144531,237.73920188035703,432.3784899942544,302.6211975198158,421.48604085755466,222.8430938720703,409.33013916015625,280.7272644042969,472.62107422277006,234.14482666216628,468.96135336358475,259.88714599609375,408.7296447753906,258.03370097378456,316.06024739047325,257.95246460362944,357.1013073690268,270.8797245333549,286.60420938457594,287.3366194849061,266.84735715763406,303.8745776608391,255.88688149366644,330.0050390805903,249.7747222799889,364.5928243168804,260.9615987309429,388.3194523668088,279.8741581673055,404.2702177496782,308.2848560314024,407.3636112521049,341.57438718492085,404.19194418389725,374.86770830988297,316.9816031994843,416.99342773035494,328.5012609843181,360.9225223949676,337.67254638671875,315.461181640625,215.40338846172438,394.61228432569766,216.17716145900334,330.3362348729704,235.70368614132684,287.88988639420813,395.0064917072589,411.53901853860725,258.34078572256135,453.02265341442285,,,,,234.67911506584312,258.20683966444386,1172.1104741729425,230.95285928101833,253.8443603515625,839.7551879882812,1201.658935546875,794.9144091837074,827.4351254629706,563.9888992712189,998.3991369739481,385.55623293189365,1174.0545588393468,560.9166028588118,1010.6917401609777,736.737463324185,876.6943921119589,437.48013613542855,1126.4355525998108,443.01340904597316,1125.3251521011598,684.3729725522693,885.0880883139773,690.0503022587961
labeled-data,2023-09-19_ID031_BWf,img128524.png,507.97791321309467,256.05687711007465,449.6533498731344,295.715252245948,495.4648780953533,345.08093453107506,436.2571478118878,286.07784966895997,493.51885288056786,367.9397983877973,476.2099304199219,276.6245155465252,509.8538748532241,307.85993704078237,460.9653641786088,333.13870526340946,353.79250974527747,331.6513354288712,411.84164658972696,340.4041538565472,331.8075168427877,324.79604251751965,312.35967960756744,315.7265355260902,292.9955562010261,302.9902536933596,281.4537528759932,287.50229112097696,299.26463695417453,266.1730115218341,322.1260981394593,251.71791076660153,348.98796583194394,249.37240600585935,380.39519249906704,256.41473675755014,405.57276060485657,269.78994598460804,415.1618957519531,285.9531555175781,384.26206649489865,282.80990887669077,353.4807774694495,269.58809726533343,455.9720671306846,389.2027630055677,376.229634249009,392.4804903709771,306.4721692098007,379.1206439259853,,,489.6671091889867,302.03794128926654,,,,,233.592835438679,259.5594295709505,1171.034326495953,230.4154689282476,253.7087860107422,839.2979125976562,1205.2419268773733,805.7186652721615,827.4850522207831,563.9064712927034,998.4654211536358,386.22146141943,1173.3719658498571,560.7189589238691,1009.9882731480508,737.4863220747892,876.8012036353964,437.7415986457983,1126.237322511316,443.1494811473949,1125.4524714370973,684.2545890872847,884.6823050983388,688.524761260108
labeled-data,2023-09-19_ID031_BWf,img169383.png,465.3364562988281,274.07525634765625,409.1732778516499,300.5432246580574,453.21764629836173,359.33631834920124,394.19533918980295,300.05117606462807,445.6202844136543,376.823899608792,434.85857551719914,284.62335205078125,468.3253920992887,316.94451014636775,417.36579832967,343.4426199704116,295.36605040995215,335.73670046633026,356.1539372580459,356.3898048531658,279.43608031209186,319.4477148808009,270.303063085646,298.28027917916273,273.98737192790963,274.707022742129,293.1223299888075,258.5363352363283,316.1269589712859,250.89145882815416,338.84666122146115,250.77104220653564,364.67264531089654,255.4156456385989,,,,,375.872341142928,309.4069354567687,352.0014537491545,302.31973248653185,315.96848739333615,275.9121599883977,429.9923305184527,385.7691294526585,365.8675842285156,397.9748229980469,275.7327117396806,368.02302134850174,,,450.41519040933997,309.0389620506646,,,,,231.37708579349984,256.79528033337743,1169.7939453125,231.8623046875,254.54689025878906,840.3790283203125,1203.6237205795492,806.2794962052806,828.4864197323611,564.6138261370573,998.7007727161356,386.07401258093523,1173.825909045029,560.6350476830307,1010.6353926127537,737.1127137843777,876.9530591041464,437.5607330592567,1126.2293027078367,443.25831892999406,1125.674432102368,685.1610711289046,883.4978536148993,689.7543548851453
labeled-data,2023-09-19_ID031_BWf,img199113.png,476.48456097630014,263.3606399020231,427.9366795690589,302.6089169522212,462.2356370311917,346.737597811742,401.5703687504373,302.5324557807544,454.25020979527176,367.5580371667735,441.4049072265625,274.9939270019531,479.21831672813664,301.86203796895404,432.32349398367535,337.27245778256173,314.4641676831854,337.29060723367513,370.79843703352395,350.82014814467703,290.57461710829625,327.97992365009895,272.7814487006762,311.17720132663817,272.54686054122,286.7319670867826,289.0536787306162,263.2182744431262,317.4949971356982,250.57366149393653,,,,,,,,,392.0205952533523,304.79642747860294,359.5386715131471,307.5038154747256,325.4673106050023,284.12196709695644,430.2157995438435,386.7184617651001,350.9165747651885,399.5778889036553,282.5304205678348,377.27410218811224,,,463.3250767858558,293.1834630671934,,,,,230.0432548915286,259.95288210042565,1169.8409423828125,232.146484375,255.2289276123047,840.1790161132812,1203.0794090561117,805.0881697902687,828.3303649368352,565.1875508263698,997.8565586328962,386.1081070352685,1173.8449520137792,560.6288220970931,1011.0705490788057,736.5241454530913,876.7983960182089,437.63719801103264,1126.7454649252377,442.7426449938429,1126.5000914981078,684.2203604636338,883.4624075293751,689.7840086264098
labeled-data,2023-09-19_ID031_BWf,img210473.png,320.1374190354029,545.1235628282009,254.89965005840406,607.4626590936172,320.3130310159095,607.9577290819363,246.35920268879903,623.6687023986082,323.7367858886719,623.5259399414062,277.37005615234375,567.579345703125,321.295166015625,576.6663472459988,281.60030966040284,626.1402298903785,300.7024979668348,724.3846435546875,286.29740763480356,679.0550203477321,310.55877685546875,747.6584838666184,323.85591635789615,765.891760233806,343.8402050540046,782.2768517885503,365.0569319648058,793.8891739922254,403.6065426067396,803.1484480981875,441.0050696484191,800.2491328985702,478.9066817608658,795.7480745469508,514.1559318730665,792.2923514804497,551.8036971015246,787.9214892618326,245.2250447658147,643.6674300317811,245.39895364928128,705.7234667807948,267.55297037090406,762.2030973280491,335.57558958754925,642.2818245348907,348.93712441760835,670.9657234606719,371.8121447794107,711.7811751288683,589.6340055311741,780.5093314609185,292.3069095919486,582.5972875855961,,,,,232.49710116649658,259.8641122073228,1169.49072265625,231.25338745117188,251.33447265625,840.46533203125,1204.5524176403433,802.5393335392853,828.0580260696477,563.6266372003022,999.1076088696877,385.91953260046654,1173.1502861623571,560.6719618535567,1010.5334149656653,737.1321960982266,876.6489088215474,437.58349917253787,1126.331365588092,443.94524541557723,1125.747320177936,684.8878167343734,883.9810689469307,689.8321626103588
labeled-data,2023-09-19_ID031_BWf,img218763.png,457.661368056524,514.2724952828532,388.5258906736824,439.1025695800781,353.46640808614154,499.74079258800725,370.44114077250475,419.7229140719449,332.6155907323927,505.3649114060168,426.43222524370333,470.0493192770814,401.7207444530667,511.4459129980177,350.7304166114447,455.37923591758977,297.1627324509386,377.7159288061157,319.23048941403334,418.36323074122544,292.7113793843575,353.29569438389103,299.7496528233151,329.64699151101894,310.95582834007695,310.4009040708954,317.8549823826376,292.21375181579407,295.01695171463933,298.77300448248104,275.26501518688883,320.41752303786745,260.3193255608396,346.42671935526465,,,,,378.3633113788481,411.0072901575036,364.31422486368945,380.5714810645697,358.93831344822763,333.79734261721666,318.467529296875,487.58758544921875,270.09778108652074,421.7223512537024,268.7344093453533,356.16080609060225,,,404.30373131742647,487.47161042857965,,,,,225.96205139160156,260.69140625,1170.9905059322582,228.5793576150334,254.18321228027344,839.8641967773438,1203.197128541834,801.2427864315255,828.4647396127573,564.392054896823,998.8386874311202,386.42256016026846,1173.7231868770602,560.7312759264264,1010.0621014891028,737.1872866463099,876.7093820222559,437.4475738795692,1126.299676242993,443.7277650548532,1125.4349804901099,685.6734750387009,883.3022507392452,688.1202328836182
labeled-data,2023-09-19_ID031_BWf,img222551.png,947.4713773825501,411.44071008736586,942.4474328511544,302.70849293881173,886.1959228515625,337.9847717285156,944.3907105269648,267.0170879298624,866.0537474808477,329.9373442571711,955.2403376951668,351.68547885713036,912.3500582420709,367.5513502734958,901.5638691791336,295.2272761717292,836.7438953479475,243.38547153655577,874.6171124994169,262.99346856544435,803.7253272632345,252.70916450501426,778.3552221272737,268.8124754035684,758.2362963663712,290.86678340004096,731.3696346479127,315.12861092776353,693.3542034592468,310.04785758826966,693.6920186651714,281.2819569433601,714.8444828106049,257.03354799906725,743.8532030029146,240.7130500909809,774.3947914791856,230.76188018218002,906.263573907766,264.62249908375134,,,,,860.2948195117771,343.6308279004781,836.2718245689714,328.20526658340145,796.4199492376399,345.3832448149195,807.7897606216197,226.15996375457712,932.3599243164062,344.4439392089844,,,,,232.9462349808345,258.84252697904475,1173.439709669405,227.79253505608062,254.04010009765625,839.6011962890625,1202.1969940677418,810.2252030883785,827.9683043899602,564.746938033401,998.8714028150002,386.22897506321635,1173.5148695682117,560.7723088360568,1010.3520138357951,737.0154943954454,876.3262769856099,437.51395593155866,1126.5748469253786,443.1975889495252,1125.9742488888733,685.2217521732223,884.793991332327,691.010063238962
labeled-data,2023-09-19_ID031_BWf,img225992.png,,,773.3083878795132,284.6911299729029,819.0138549804688,310.17772053902456,748.9059668049151,279.7452986740748,813.060634355374,319.2281481873293,,,837.1091434686172,294.5484163337757,782.4469629026853,304.88460651128247,722.6158748519798,358.09006998228904,753.2643192699675,332.0312280193036,697.5735567347355,367.0760221327366,677.6472318595837,373.31006551173766,657.0470247422634,378.08994222072204,633.7064819335938,382.4351806640625,596.4944458007812,385.1591796875,564.7090120469509,387.984619140625,529.2505574611271,391.7469315605848,488.6863167324408,396.5966739962455,452.74525432052116,403.1372249395859,748.2888082035992,295.31141481100207,724.4485152268091,305.14738282858025,691.0315576292477,305.9556705682266,797.580279088554,378.2957715607562,763.7639570811397,401.6004577837722,729.6543912733616,427.54773763690844,413.3192883461584,413.79308797468525,816.2830029457677,273.7508382027456,,,,,227.26138305664062,262.3273010253906,1171.4302978515625,231.40733337402344,254.5478973388672,840.1670532226562,1203.1930329844756,807.9523635361611,828.0575619864082,565.0451863244166,998.0051424012192,386.26162887181016,1174.7420467403415,559.3731210894214,1010.765479271807,736.7721329133249,877.1558178932088,437.7137239979649,1126.037603381061,442.5090145147232,1126.2127621804932,684.4387442526963,885.2968801856252,689.1486626272954
