scorer,,,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000,DLC_resnet50_Callibration_analysisSep14shuffle1_600000
bodyparts,,,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_ear_tip,left_ear_tip,left_ear_tip,right_ear_tip,right_ear_tip,right_ear_tip,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,neck,neck,neck,mid_back,mid_back,mid_back,mouse_center,mouse_center,mouse_center,mid_backend,mid_backend,mid_backend,mid_backend2,mid_backend2,mid_backend2,mid_backend3,mid_backend3,mid_backend3,tail_base,tail_base,tail_base,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4,tail5,tail5,tail5,left_shoulder,left_shoulder,left_shoulder,left_midside,left_midside,left_midside,left_hip,left_hip,left_hip,right_shoulder,right_shoulder,right_shoulder,right_midside,right_midside,right_midside,right_hip,right_hip,right_hip,tail_end,tail_end,tail_end,head_midpoint,head_midpoint,head_midpoint,chin,chin,chin,throat,throat,throat,tl_corner,tl_corner,tl_corner,tr_corner,tr_corner,tr_corner,bl_corner,bl_corner,bl_corner,br_corner,br_corner,br_corner,petri_12,petri_12,petri_12,petri_03,petri_03,petri_03,petri_06,petri_06,petri_06,petri_09,petri_09,petri_09,petri_12_3,petri_12_3,petri_12_3,petri_3_6,petri_3_6,petri_3_6,petri_6_9,petri_6_9,petri_6_9,petri_9_12,petri_9_12,petri_9_12
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,2023-09-26_ID034_BWm,img095947.png,407.2172546386719,450.6263732910156,0.2890079915523529,411.9212646484375,393.40093994140625,0.9886744618415833,358.58697509765625,418.0933837890625,0.945926308631897,420.7055969238281,373.3362121582031,0.9660738706588745,338.8918151855469,400.2029724121094,0.5634962320327759,415.4561462402344,414.5776672363281,0.8601456880569458,365.32177734375,423.1127624511719,0.24380311369895935,376.31536865234375,378.2960205078125,0.9865962862968445,353.4381408691406,296.9212951660156,0.7655136585235596,354.2361145019531,335.4493713378906,0.9720055460929871,361.4175720214844,276.56939697265625,0.9591906070709229,368.79296875,278.00469970703125,0.8322541117668152,383.93359375,272.2313537597656,0.06781268119812012,409.65277099609375,282.3089599609375,0.04183897748589516,418.62823486328125,279.1867980957031,0.09088850021362305,445.6592712402344,280.5043640136719,0.5203184485435486,487.9732360839844,263.9404296875,0.688326895236969,517.8510131835938,256.07257080078125,0.9112382531166077,543.3446655273438,252.1665496826172,0.8203842043876648,435.0484313964844,371.9067687988281,0.958460807800293,415.2558288574219,325.2989196777344,0.9856449365615845,416.5635681152344,301.58831787109375,0.9867571592330933,336.6515197753906,392.8355407714844,0.36717289686203003,318.8094482421875,365.3849792480469,0.8934555053710938,309.3475036621094,339.6641540527344,0.037545137107372284,571.8020629882812,244.83843994140625,0.8325557708740234,390.15435791015625,418.9400634765625,0.9839386343955994,395.5491943359375,446.2362060546875,0.0062242173589766026,361.05908203125,423.2805480957031,0.0044291517697274685,1125.49169921875,278.9493408203125,0.003677455009892583,1124.82080078125,270.6661071777344,0.998420000076294,331.1717529296875,842.91015625,0.9964929223060608,1114.1304931640625,849.1688232421875,0.9990276098251343,1097.7646484375,761.7410888671875,0.37082362174987793,887.5933227539062,759.1717529296875,0.247089222073555,887.8612670898438,758.7714233398438,0.6225504279136658,723.636962890625,477.1069030761719,0.11138167232275009,1167.138427734375,592.052490234375,0.3209269046783447,886.5175170898438,756.2797241210938,0.14148570597171783,844.0000610351562,695.5425415039062,0.2867329716682434,838.5846557617188,578.447021484375,0.6197643876075745
labeled-data,2023-09-26_ID034_BWm,img006078.png,483.3923034667969,471.9565734863281,0.9985927939414978,436.3596496582031,397.5662841796875,0.9837385416030884,393.91180419921875,442.24273681640625,0.9743537306785583,434.0538635253906,377.63775634765625,0.9038983583450317,373.320068359375,435.5203857421875,0.8736380338668823,462.2962341308594,427.3178405761719,0.9950951337814331,433.5041198730469,463.1364440917969,0.9987457990646362,397.8823547363281,397.3416442871094,0.9877128601074219,356.2024841308594,304.0015563964844,0.3853824734687805,370.6004333496094,363.78094482421875,0.9588736295700073,363.9620666503906,289.1372985839844,0.5527530312538147,378.8813171386719,283.49591064453125,0.8418487906455994,388.58978271484375,278.1933288574219,0.3951217532157898,481.061767578125,471.3363952636719,0.005025913938879967,486.1659240722656,475.04779052734375,0.01437190268188715,447.63323974609375,313.0650329589844,0.37441328167915344,458.700439453125,334.772705078125,0.039796117693185806,471.6263732910156,400.6482849121094,0.0351468026638031,493.60052490234375,458.854248046875,0.018030086532235146,453.8276062011719,387.54302978515625,0.6581287980079651,425.8060302734375,325.7038879394531,0.9334461688995361,425.171142578125,303.1480712890625,0.9844894409179688,374.4489440917969,437.8533935546875,0.32753318548202515,346.07012939453125,415.64996337890625,0.41559702157974243,481.246337890625,453.6065673828125,0.026942798867821693,1156.52587890625,678.736083984375,0.22737126052379608,428.2358093261719,429.02984619140625,0.88941890001297,470.396728515625,474.38641357421875,0.04780382663011551,390.47308349609375,453.7876892089844,0.0398373156785965,473.2932434082031,274.80078125,0.8407482504844666,1126.4324951171875,280.5572814941406,0.986152172088623,333.6690673828125,840.079833984375,0.9964691400527954,1103.2645263671875,840.8662109375,0.9845454692840576,1096.8731689453125,759.5643310546875,0.6708387136459351,1046.1766357421875,786.9033813476562,0.31511518359184265,935.2860717773438,461.4413757324219,0.44517335295677185,929.199462890625,465.0504455566406,0.6914559006690979,1159.8323974609375,675.998291015625,0.9694874286651611,927.9252319335938,469.02752685546875,0.06757838279008865,835.526611328125,667.8164672851562,0.49132776260375977,1085.978759765625,520.029296875,0.0698341503739357
labeled-data,2023-09-26_ID034_BWm,img139651.png,485.0682373046875,372.8974304199219,0.9795335531234741,491.8841247558594,310.6806640625,0.649169385433197,441.2684020996094,324.39019775390625,0.9703472256660461,488.9529724121094,289.9553527832031,0.0855870246887207,420.2130432128906,316.13836669921875,0.9842735528945923,497.4755859375,331.82244873046875,0.9826921224594116,457.75323486328125,346.9679260253906,0.998472273349762,436.21331787109375,290.1072692871094,0.8104574084281921,325.6317443847656,329.0605773925781,0.03260229900479317,328.81072998046875,335.91082763671875,0.029569189995527267,351.15899658203125,299.75286865234375,0.029439439997076988,323.80450439453125,401.69921875,0.2156977653503418,334.7908935546875,408.19403076171875,0.20568367838859558,343.822509765625,418.23822021484375,0.10901875793933868,351.073486328125,431.4967956542969,0.2527095079421997,349.64794921875,441.26629638671875,0.7820728421211243,339.434814453125,465.903564453125,0.4654775857925415,428.0101318359375,416.1969299316406,0.8205395340919495,412.6564636230469,425.2965393066406,0.17671191692352295,487.30950927734375,300.42254638671875,0.09696817398071289,462.35589599609375,392.58685302734375,0.004230075050145388,1126.2105712890625,735.038818359375,0.051868684589862823,420.6695556640625,337.3182373046875,0.24133917689323425,396.6859436035156,383.1632080078125,0.02109501138329506,356.1762390136719,410.1088562011719,0.10922545939683914,487.8692932128906,395.80047607421875,0.2036239504814148,473.9449768066406,323.4884033203125,0.985410213470459,472.299560546875,370.4364013671875,0.10741525143384933,432.1278991699219,354.6531677246094,0.3544032573699951,488.9932556152344,279.2993469238281,0.14996372163295746,1124.504638671875,271.0831604003906,0.9984586238861084,331.713623046875,843.3775024414062,0.9959614872932434,1113.6578369140625,848.072265625,0.9977282881736755,1091.331787109375,762.0216064453125,0.4687582552433014,886.9220581054688,759.1692504882812,0.5993910431861877,886.635498046875,758.6499633789062,0.3045155107975006,1125.504150390625,516.3988647460938,0.08183038979768753,1166.10791015625,589.0670776367188,0.5951582789421082,886.028076171875,756.7366943359375,0.1649394929409027,844.4110107421875,696.005615234375,0.19121189415454865,838.6651611328125,579.1056518554688,0.647855281829834
labeled-data,2023-09-26_ID034_BWm,img062475.png,998.8888549804688,626.2623291015625,0.9986037611961365,1048.5860595703125,680.6188354492188,0.9935036301612854,1077.823974609375,625.6072387695312,0.9723823070526123,1055.0447998046875,695.7727661132812,0.9844713807106018,1092.3841552734375,615.736328125,0.9630196690559387,1019.2882690429688,659.2650756835938,0.9990283250808716,1037.35595703125,617.2095336914062,0.9883317351341248,1085.0040283203125,667.0259399414062,0.9510457515716553,1142.5340576171875,715.3368530273438,0.2506289780139923,1114.971435546875,697.1564331054688,0.9913290739059448,399.6614685058594,307.3096618652344,0.2396661937236786,1131.7664794921875,785.0223999023438,0.09671320766210556,1125.44189453125,808.1465454101562,0.14941582083702087,1102.052978515625,833.0366821289062,0.17906007170677185,1087.9478759765625,839.3403930664062,0.46916162967681885,1059.96923828125,856.3202514648438,0.11825767159461975,1039.6700439453125,868.7927856445312,0.5580840110778809,1007.4764404296875,874.021484375,0.7346135377883911,1165.2828369140625,609.0838012695312,0.424966961145401,1053.844482421875,707.440673828125,0.8560177683830261,1068.658447265625,729.6682739257812,0.8843466639518738,1053.2117919921875,774.23681640625,0.2701588273048401,1101.362548828125,622.9841918945312,0.8180997371673584,1116.7130126953125,632.5464477539062,0.38313907384872437,1125.780029296875,632.9981079101562,0.7350780963897705,345.14385986328125,503.24261474609375,0.14030970633029938,1041.1939697265625,640.9782104492188,0.9699563384056091,1168.555908203125,628.2554321289062,0.0396723635494709,1149.88232421875,617.760986328125,0.005889314692467451,336.3007507324219,305.8346252441406,0.10859660059213638,1126.5162353515625,280.61553955078125,0.9834316372871399,331.00457763671875,840.4851684570312,0.9979215264320374,1108.8609619140625,837.9908447265625,0.5385302305221558,931.0093383789062,477.1481018066406,0.10063289105892181,974.8065185546875,785.9190673828125,0.04823211953043938,844.0772094726562,691.5302124023438,0.3208869993686676,842.9973754882812,693.1600341796875,0.3786503076553345,964.59619140625,785.2206420898438,0.2734323740005493,843.8201293945312,690.7667236328125,0.32662373781204224,836.0593872070312,583.4859008789062,0.4626446068286896,1044.2425537109375,307.9523620605469,0.4633820056915283
labeled-data,2023-09-26_ID034_BWm,img026383.png,798.7713012695312,786.9747314453125,0.9687705039978027,860.2027587890625,835.12939453125,0.9228078722953796,867.5824584960938,774.109130859375,0.9926978945732117,869.5150756835938,841.904541015625,0.9939144253730774,881.3653564453125,764.28662109375,0.9629626274108887,822.0414428710938,813.5398559570312,0.7968540787696838,829.5838623046875,772.2723999023438,0.9976517558097839,887.4321899414062,806.56982421875,0.9372403025627136,991.7484741210938,814.1880493164062,0.9385237693786621,956.1755981445312,804.1922607421875,0.9238115549087524,1008.836181640625,826.8926391601562,0.5585058331489563,1031.9090576171875,844.726806640625,0.8074548244476318,1041.8426513671875,847.7745971679688,0.14989498257637024,802.0293579101562,789.1929321289062,0.039559248834848404,1045.7760009765625,854.356689453125,0.007818722166121006,938.6123046875,876.178955078125,0.14495234191417694,856.1952514648438,860.784912109375,0.26087236404418945,833.0734252929688,861.967529296875,0.9206147193908691,809.3163452148438,858.8104248046875,0.9184045791625977,879.6408081054688,845.1024169921875,0.6504703164100647,924.5114135742188,858.6198120117188,0.7259337902069092,979.9143676757812,869.8239135742188,0.49796873331069946,903.6349487304688,749.0610961914062,0.9560180306434631,948.4137573242188,752.452880859375,0.766716480255127,1012.47900390625,779.9131469726562,0.8387376070022583,781.17431640625,858.6990966796875,0.9382960796356201,843.2339477539062,795.413818359375,0.9491296410560608,952.4724731445312,883.7647705078125,0.006814234424382448,947.6929931640625,866.0238647460938,0.019952794536948204,463.1237487792969,282.42816162109375,0.11790092289447784,1127.72900390625,282.1825866699219,0.980053722858429,331.8337097167969,838.8140258789062,0.9981149435043335,1101.81298828125,845.8778686523438,0.8308615684509277,1098.4620361328125,757.9702758789062,0.47123828530311584,1094.5228271484375,480.6578063964844,0.5565460324287415,865.8480834960938,516.92724609375,0.5882409811019897,930.7305908203125,464.5910339355469,0.8165693283081055,1156.3836669921875,677.3193969726562,0.8770836591720581,869.5101928710938,519.005859375,0.1589965671300888,833.8485107421875,665.5938720703125,0.12843212485313416,1044.021728515625,308.2195129394531,0.3670250177383423
labeled-data,2023-09-26_ID034_BWm,img235499.png,447.8006591796875,439.5330810546875,0.23170766234397888,402.0736389160156,418.36248779296875,0.8544532060623169,339.8922424316406,428.40252685546875,0.8017145395278931,412.8218078613281,403.1842346191406,0.8697200417518616,408.42681884765625,417.5969543457031,0.17984312772750854,412.3594665527344,424.62200927734375,0.32125914096832275,411.4042053222656,418.540283203125,0.014625631272792816,362.1553649902344,396.68524169921875,0.9474602341651917,351.4544677734375,328.58050537109375,0.030261415988206863,353.1645812988281,361.8370361328125,0.8295163512229919,357.2636413574219,300.5940856933594,0.2913905680179596,382.5198974609375,293.85650634765625,0.8459566831588745,390.2209167480469,295.891845703125,0.8815354704856873,405.94854736328125,292.836181640625,0.042149145156145096,421.38726806640625,310.2890319824219,0.1659446507692337,430.1966857910156,315.5646057128906,0.6162685751914978,432.08660888671875,378.0689697265625,0.07337034493684769,430.3671875,375.7270812988281,0.1628359705209732,442.6240234375,437.70245361328125,0.28641536831855774,418.07757568359375,388.3498229980469,0.761311411857605,411.05596923828125,356.1302185058594,0.22346876561641693,412.1313781738281,326.2590637207031,0.7537592053413391,324.4381408691406,410.3492736816406,0.07967852801084518,313.6667175292969,373.49957275390625,0.8764093518257141,310.3979187011719,341.7541198730469,0.29604676365852356,452.79632568359375,439.8728332519531,0.9562949538230896,382.83709716796875,435.7474670410156,0.676421046257019,444.90045166015625,435.89166259765625,0.01864856295287609,422.7683410644531,396.04083251953125,0.021179981529712677,390.62908935546875,327.8262634277344,0.0077247703447937965,1124.6636962890625,270.312255859375,0.9982244372367859,331.62017822265625,842.9161987304688,0.9966766834259033,1113.6375732421875,849.59375,0.9988589286804199,1097.2401123046875,762.394775390625,0.3476273715496063,887.2551879882812,758.905029296875,0.5889458656311035,886.94775390625,758.625732421875,0.20672522485256195,1125.733642578125,517.6380615234375,0.05313556268811226,1165.060302734375,588.9126586914062,0.2852112054824829,886.0478515625,756.6845092773438,0.16767342388629913,844.4839477539062,695.6279907226562,0.07956653833389282,838.2935180664062,579.518310546875,0.44901159405708313
labeled-data,2023-09-26_ID034_BWm,img072677.png,1158.8048095703125,679.9036865234375,0.10090634971857071,1153.7823486328125,417.9300537109375,0.8445056676864624,1128.318359375,471.17071533203125,0.9102107882499695,1140.115966796875,395.3140869140625,0.8669184446334839,1100.9764404296875,477.3284912109375,0.99038165807724,1183.14404296875,472.6183776855469,0.9469698071479797,1196.919921875,439.9149475097656,0.7187777757644653,1114.853271484375,430.3312683105469,0.9882367253303528,1058.234375,386.6851501464844,0.9527761340141296,1080.9512939453125,403.5823974609375,0.9521881341934204,1049.122802734375,372.1278991699219,0.9495657086372375,1042.113037109375,354.5911560058594,0.9742192029953003,1040.472900390625,341.5164489746094,0.9762575030326843,1038.6202392578125,328.3807067871094,0.9562183618545532,1019.392333984375,309.3296813964844,0.9400514960289001,995.429443359375,285.69744873046875,0.9664751291275024,966.1922607421875,265.42724609375,0.9419724941253662,942.4443969726562,257.1345520019531,0.9542427659034729,909.6659545898438,250.287353515625,0.9564599394798279,1126.5472412109375,384.30242919921875,0.29589763283729553,1115.724609375,365.7431335449219,0.9763719439506531,1083.625732421875,338.76104736328125,0.6128372550010681,1090.8284912109375,471.8985595703125,0.9484274983406067,1060.5318603515625,455.2325744628906,0.9439729452133179,1237.8370361328125,472.7236633300781,0.486440509557724,871.5390014648438,250.1377716064453,0.9859500527381897,1153.07080078125,448.6810607910156,0.9842455983161926,1237.3609619140625,479.1428527832031,0.03313688933849335,1115.204833984375,490.6914367675781,0.02599160000681877,336.6383056640625,307.53302001953125,0.27150699496269226,1126.232421875,283.92645263671875,0.9817585945129395,332.1205749511719,845.284912109375,0.9937312006950378,1112.3475341796875,849.4864501953125,0.9989128112792969,1125.0963134765625,292.2549133300781,0.04474613070487976,936.6062622070312,787.5167236328125,0.09414266049861908,842.6265869140625,694.8179321289062,0.8281553983688354,828.9163208007812,628.4130859375,0.0752217099070549,1018.138671875,796.2316284179688,0.5321258306503296,937.4429321289062,787.9042358398438,0.8393921256065369,843.7875366210938,692.7347412109375,0.3759641945362091,1160.7353515625,687.7193603515625,0.5112834572792053
labeled-data,2023-09-26_ID034_BWm,img021532.png,715.0905151367188,326.3287048339844,0.9934366345405579,640.3525390625,286.80657958984375,0.9962953925132751,633.0296020507812,350.7179260253906,0.9901358485221863,622.5381469726562,270.64312744140625,0.9658347368240356,611.5392456054688,362.5633544921875,0.9885712265968323,680.2688598632812,297.2950134277344,0.9983571171760559,672.4514770507812,346.076171875,0.99937903881073,612.0723266601562,314.0115966796875,0.9982105493545532,505.787841796875,301.68060302734375,0.33069825172424316,552.5779418945312,305.8825378417969,0.9604825973510742,429.6185607910156,312.6372985839844,0.037923697382211685,397.5824890136719,324.2787170410156,0.07007873803377151,392.7933349609375,322.58062744140625,0.03486841544508934,393.3946838378906,285.62530517578125,0.008372455835342407,635.29150390625,272.05120849609375,0.010439887642860413,627.71435546875,262.7812194824219,0.01810968667268753,337.09857177734375,446.9284973144531,0.01414860226213932,327.5513916015625,306.0618591308594,0.020734576508402824,1155.81591796875,668.5557250976562,0.0038153165951371193,600.3153076171875,273.6000061035156,0.841183066368103,535.98291015625,270.7635803222656,0.29059359431266785,568.649169921875,363.0036926269531,0.03595852479338646,597.491455078125,361.12548828125,0.7884569764137268,531.2732543945312,354.0337829589844,0.3205328583717346,441.81768798828125,359.7854309082031,0.16674497723579407,1151.98828125,679.9136962890625,0.14256541430950165,658.148193359375,320.2506408691406,0.9849488139152527,708.8103637695312,328.88897705078125,0.012417052872478962,606.4044189453125,365.63104248046875,0.00647737318649888,602.7069702148438,279.6143493652344,0.04727736860513687,1127.10546875,280.4853820800781,0.9873825907707214,331.8304138183594,839.142578125,0.9975715279579163,1100.7061767578125,846.2235717773438,0.9866812229156494,1097.2088623046875,757.9469604492188,0.6864331364631653,1045.6292724609375,786.048095703125,0.4116990268230438,862.0914916992188,516.3987426757812,0.4303218126296997,930.3033447265625,466.87750244140625,0.8521188497543335,1157.51416015625,674.9597778320312,0.9578664898872375,929.3397827148438,470.8717041015625,0.11372095346450806,835.567626953125,670.1160278320312,0.5725804567337036,1153.0560302734375,536.77392578125,0.1058606505393982
